,X,Y,theta,radius,divergence,Y_c,X_c,red,farred,ratio_Neuron,Neuron,fish_Neuron
18,163.647,55.265,4.796611699701304,79.01507978860744,1.2966116997013044,-78.735,6.646999999999991,101.647,169.559,0.160249812323269,18,fish9_18
148,73.735,211.735,2.488357430101304,126.25898166071197,1.011642569898696,76.73500000000001,-100.265,93.676,120.353,0.1600613624955586,148,fish5p1_148
142,79.527,209.068,2.724562878139443,108.79736372265644,0.7754371218605569,44.06800000000001,-99.473,97.135,134.486,0.15951964446125486,142,fish3p2_142
35,176.0,73.688,4.679546404516908,91.36126829242247,1.1795464045169082,-91.312,-3.0,97.25,135.25,0.15908456600614007,35,fish3p2_35
21,155.045,68.955,4.6034800934957945,91.5876304421072,1.1034800934957945,-91.045,-9.955000000000013,97.394,134.424,0.158912585428616,21,fish7p2_21
142,82.971,202.176,2.505840079708063,113.132196199844,0.9941599202919371,67.17599999999999,-91.029,95.324,129.912,0.15749318332344156,142,fish5p1_142
129,42.5,227.0,2.537639259385068,139.10877039209282,0.9623607406149319,79.0,-114.5,90.0,99.0,0.155610155610156,129,fish4_plane1_129
22,179.853,44.931,4.7772812520669365,90.25897390287572,1.2772812520669365,-90.069,5.853000000000009,94.647,126.98,0.1547170426164336,22,fish5p1_22
103,84.5,205.553,2.4706224961773637,92.56672085042226,1.0293775038226363,57.553,-72.5,97.105,139.123,0.15333531990975283,103,fish4_plane1_103
31,194.224,70.914,4.8728079866467615,95.30973492776066,1.3728079866467615,-94.086,15.22399999999999,95.966,130.069,0.1532639785354493,31,fish3p2_31
146,83.214,215.107,2.659625270746475,108.10027402832984,0.8403747292535249,50.107,-95.786,97.875,140.964,0.15286189115566917,146,fish3p2_146
116,65.048,228.919,2.53793427204888,121.40935246100278,0.9620657279511202,68.91900000000001,-99.952,94.194,118.903,0.15144459845794003,116,fish7p2_116
17,157.811,56.322,4.722829137627347,77.68223352221536,1.2228291376273468,-77.678,0.811000000000007,95.933,143.067,0.15048472352049116,17,fish9_17
35,145.346,80.09,4.471224100367093,82.29148082274374,0.9712241003670927,-79.91,-19.653999999999996,98.205,142.231,0.15037064289124946,35,fish7p2_35
19,167.414,60.757,4.601699119832764,104.88488187055367,1.1016991198327641,-104.243,-11.586000000000013,96.714,135.571,0.14956068647869866,19,fish3p2_19
8,165.556,52.306,4.593653623378646,113.4930780796785,1.0936536233786462,-112.694,-13.443999999999988,95.722,129.972,0.1491130090589018,8,fish3p2_8
153,85.808,223.385,2.35510148304451,124.85886868380635,1.14489851695549,88.38499999999999,-88.192,92.462,116.115,0.14808767108739243,153,fish5p1_153
10,176.276,49.5,4.936669517159999,86.67072271534374,1.4366695171599986,-84.5,19.27600000000001,94.143,133.98,0.14722819375613605,10,fish9_10
7,161.18,33.3,4.586993353121436,102.50484086129786,1.0869933531214357,-101.7,-12.819999999999993,92.28,115.24,0.14711948301938685,7,fish5p1_7
147,89.4,214.567,2.6362935563055383,102.39652088328002,0.8637064436944617,49.56700000000001,-89.6,96.567,135.633,0.1470101825153745,147,fish3p2_147
120,60.722,243.463,2.46661435165263,133.56636422767522,1.03338564834737,83.463,-104.27799999999999,91.556,104.481,0.14676238990338325,120,fish7p2_120
157,87.224,235.741,2.4849114965065495,115.87546443056873,1.0150885034934505,70.74100000000001,-91.776,95.483,129.345,0.14666041077023206,157,fish3p2_157
3,153.154,23.154,4.52812198029718,113.77206789014605,1.02812198029718,-111.846,-20.846000000000004,92.231,115.192,0.14589705481743026,3,fish5p1_3
118,51.342,236.342,2.5501261273250795,136.91691614990458,0.9498738726749205,76.34200000000001,-113.658,92.421,109.789,0.1456845572844189,118,fish7p2_118
20,190.029,42.265,4.883545212539493,94.11009013915564,1.3835452125394934,-92.735,16.028999999999996,92.206,115.353,0.144345605798534,20,fish5p1_20
20,175.706,49.0,4.899136828741456,100.75174656550624,1.3991368287414563,-99.0,18.70599999999999,92.765,116.853,0.14331136813971723,20,fish4_plane1_20
149,61.0,213.5,2.5344391658155296,137.59087905817015,0.9655608341844704,78.5,-113.0,91.964,114.321,0.1421369305020689,149,fish5p1_149
37,165.568,56.136,4.605875381904677,79.31348636896502,1.105875381904677,-78.864,-8.431999999999988,94.841,132.341,0.14105765404275225,37,fish5p1_37
1,194.411,33.322,5.068167256107286,107.40410888322663,1.5681672561072864,-100.678,37.411,93.956,135.4,0.14066378597039628,1,fish9_1
91,52.776,172.086,2.7912432809954963,110.96479429080198,0.7087567190045037,38.08600000000001,-104.22399999999999,94.759,140.414,0.14060044528557514,91,fish9_91
15,188.912,36.618,4.862816412819127,99.50570671072089,1.362816412819127,-98.382,14.912000000000006,93.353,123.294,0.14045555564301765,15,fish5p1_15
26,176.338,67.473,4.685100750287937,97.56332288826576,1.185100750287937,-97.527,-2.662000000000006,98.676,151.27,0.14041132523744373,26,fish3p2_26
101,69.295,199.205,2.502291470690458,109.28796388440952,0.9977085293095418,65.20500000000001,-87.705,92.568,127.045,0.13987503247707433,101,fish9_101
9,185.167,46.656,5.024343122484466,91.77338516694259,1.5243431224844661,-87.344,28.167,92.933,129.733,0.13873574971934688,9,fish9_9
144,60.136,211.712,2.7671465968483204,127.71319994425008,0.7328534031516796,46.71199999999999,-118.864,94.182,123.788,0.1387082572150054,144,fish3p2_144
13,188.533,55.3,4.7990718545474,110.11343282724411,1.2990718545473996,-109.7,9.532999999999987,96.267,137.567,0.13713972956270049,13,fish3p2_13
158,105.273,237.318,2.3658419021999486,103.27421581885773,1.1341580978000514,72.31800000000001,-73.727,92.864,115.818,0.13712885633743452,158,fish3p2_158
10,176.109,36.543,4.882185433232705,113.0832292163608,1.3821854332327046,-111.457,19.10900000000001,93.304,121.913,0.13660011654583368,10,fish4_plane1_10
182,173.0,45.0,4.662430584662747,120.14990636700472,1.1624305846627472,-120.0,-6.0,92.969,116.75,0.13598962796372313,182,fish3p2_182
28,187.968,68.713,4.805259279433092,96.70372998493906,1.3052592794330922,-96.287,8.96799999999999,99.66,160.426,0.13515846590208408,28,fish3p2_28
22,156.914,62.466,4.500228880749041,104.88571185819353,1.0002288807490407,-102.53399999999999,-22.086000000000013,94.724,128.655,0.1342347682311049,22,fish3p2_22
23,182.202,69.351,4.899924025342529,92.26673292687892,1.3999240253425294,-90.649,17.201999999999998,92.681,113.787,0.13397942869149282,23,fish7p2_23
21,175.948,61.397,4.682938891025496,103.64794408477191,1.182938891025496,-103.60300000000001,-3.0519999999999925,97.448,146.655,0.13390848056428914,21,fish3p2_21
0,168.864,23.841,4.819674324713865,110.7960278033468,1.3196743247138647,-110.15899999999999,11.864000000000004,89.977,112.318,0.13302204546898896,0,fish9_0
18,170.0,46.286,4.839509138826066,102.54139552395412,1.3395091388260658,-101.714,13.0,93.286,122.964,0.13252784209100635,18,fish4_plane1_18
151,95.149,220.095,2.3181271777465158,116.01137541637888,1.1818728222534842,85.095,-78.851,95.054,137.784,0.13030964705186898,151,fish5p1_151
25,184.963,60.378,5.075377410787105,78.75359200061925,1.5753774107871052,-73.622,27.962999999999994,91.634,124.439,0.12948866457057756,25,fish9_25
17,155.529,46.1,4.6979542617175,101.91061691992645,1.1979542617175003,-101.9,-1.4710000000000036,93.371,124.6,0.12905231870609812,17,fish4_plane1_17
40,171.528,77.0,4.627683063537883,88.31665066112959,1.1276830635378827,-88.0,-7.472000000000008,97.722,151.222,0.1286251564687532,40,fish3p2_40
119,78.554,238.365,2.405187175160931,116.67897900221789,1.0948128248390692,78.36500000000001,-86.446,93.0,117.351,0.1282387572498617,119,fish7p2_119
3,180.792,34.083,4.946153358998329,102.71059416145931,1.4461533589983286,-99.917,23.792,91.167,121.667,0.12815838362191917,3,fish9_3
17,191.457,63.674,4.980440041956196,99.89329869916199,1.4804400419561956,-96.326,26.456999999999994,92.609,114.87,0.12735838567130797,17,fish7p2_17
152,53.864,227.182,2.6804158032576866,139.7341032819118,0.8195841967423134,62.18199999999999,-125.136,92.182,113.864,0.1252617113584528,152,fish3p2_152
159,82.306,239.048,2.4880577226984655,121.79013071673748,1.0119422773015345,74.048,-96.694,93.516,124.161,0.12255887457565014,159,fish3p2_159
149,78.5,220.662,2.6357978236053685,114.8847607126376,0.8642021763946315,55.662000000000006,-100.5,93.541,125.541,0.1189496263934993,149,fish3p2_149
15,186.107,63.25,4.927183751259291,99.0255923940877,1.4271837512592906,-96.75,21.107,93.429,123.5,0.1182242613125857,15,fish7p2_15
100,56.955,197.818,2.5737756798012046,118.66650390485093,0.9262243201987954,63.81800000000001,-100.045,91.091,124.591,0.11792119593541307,100,fish9_100
220,203.5,32.5,4.992620381996607,106.66067691515931,1.4926203819966073,-102.5,29.5,90.032,105.419,0.11781212676399293,220,fish5p1_220
13,180.722,62.333,4.871995306402111,98.92433559544385,1.3719953064021109,-97.667,15.722000000000008,94.194,129.667,0.1172706995153204,13,fish7p2_13
150,95.2,215.033,2.348431775686236,112.31527540366002,1.1515682243137642,80.03299999999999,-78.8,93.433,131.7,0.11661375797654863,150,fish5p1_150
11,193.6,37.2,4.910177776549339,99.74467404327912,1.4101777765493386,-97.8,19.599999999999994,92.033,120.967,0.11657181176239356,11,fish5p1_11
19,165.759,42.093,4.62391891746765,93.27177885083998,1.12391891746765,-92.907,-8.241000000000014,94.0,136.519,0.11556462951905852,19,fish5p1_19
221,200.5,27.0,4.953005621013937,111.20364202668904,1.4530056210139373,-108.0,26.5,90.077,106.115,0.11548962150319995,221,fish5p1_221
151,97.696,223.587,2.5171799228506133,100.21365667911734,0.9828200771493867,58.58699999999999,-81.304,96.913,153.022,0.11532893249473058,151,fish3p2_151
122,188.5,36.0,4.986556431504349,116.34539097016263,1.486556431504349,-112.0,31.5,90.294,105.559,0.11526983860121062,122,fish4_plane1_122
181,50.5,248.0,2.5680949257418564,152.97467110603637,0.9319050742581436,83.0,-128.5,89.941,99.147,0.11216659586583387,181,fish3p2_181
3,160.1,47.043,4.669036820600779,113.06322942937726,1.1690368206007786,-112.957,-4.900000000000006,92.343,117.343,0.11102970185425264,3,fish7p2_3
34,167.033,73.8,4.5819172850814915,91.9817867243293,1.0819172850814915,-91.2,-11.967000000000013,98.767,170.933,0.11087822559594149,34,fish3p2_34
150,84.738,223.262,2.58798083283398,110.81419262892277,0.91201916716602,58.262,-94.262,95.143,141.643,0.11062520496482758,150,fish3p2_150
22,190.0,48.722,5.03329923440541,104.6189336783739,1.5332992344054102,-99.27799999999999,33.0,90.944,111.944,0.109369471919273,22,fish4_plane1_22
12,175.611,59.981,4.818083474042284,100.58028475799819,1.3180834740422842,-100.019,10.61099999999999,93.481,127.333,0.10913139813843882,12,fish7p2_12
4,174.194,48.472,4.794639694301145,111.90631983940852,1.2946396943011447,-111.52799999999999,9.193999999999988,92.722,121.194,0.10874899086635112,4,fish7p2_4
25,185.176,44.676,4.835495624602498,91.01279004623471,1.3354956246024976,-90.324,11.175999999999988,93.471,135.5,0.10850013584827836,25,fish5p1_25
26,200.389,43.981,4.994580426075784,94.76728170629356,1.4945804260757836,-91.019,26.38900000000001,90.704,112.889,0.10678208398821584,26,fish5p1_26
2,214.577,22.218,5.057752080759229,119.85938616979482,1.5577520807592293,-112.782,40.577,90.462,110.974,0.10616736668707806,2,fish5p1_2
17,184.81,59.879,4.767602446955057,105.28143588021585,1.267602446955057,-105.12100000000001,5.810000000000002,93.448,130.276,0.10469864959029025,17,fish3p2_17
23,171.239,63.978,4.635714738933268,101.31968024525145,1.1357147389332676,-101.02199999999999,-7.760999999999996,94.913,143.174,0.10430499431719922,23,fish3p2_23
6,196.5,31.716,4.926883741939537,105.7063605276428,1.4268837419395366,-103.28399999999999,22.5,92.0,125.27,0.10290712631849756,6,fish5p1_6
11,165.776,60.155,4.720160870573296,99.84801550857183,1.220160870573296,-99.845,0.7760000000000105,93.448,130.517,0.10125270988842987,11,fish7p2_11
3,182.929,47.671,4.745863503747265,117.39476684247897,1.2458635037472652,-117.32900000000001,3.929000000000002,92.771,126.314,0.09983348823750117,3,fish3p2_3
162,107.271,249.1,2.2769723401554294,110.53442649690639,1.2230276598445706,84.1,-71.729,92.514,124.0,0.09975779831871215,162,fish3p2_162
15,179.803,56.833,4.719812549948424,108.169980576868,1.2198125499484238,-108.167,0.8029999999999973,94.515,144.182,0.0965698200629406,15,fish3p2_15
14,183.5,38.035,4.810050792900314,97.42926267297726,1.3100507929003138,-96.965,9.5,92.953,136.86,0.09651640661993818,14,fish5p1_14
155,82.405,230.667,2.544540598536672,116.80217854988835,0.9554594014633282,65.667,-96.595,93.524,135.167,0.09588817816436948,155,fish3p2_155
1,179.543,24.891,4.893496691492066,125.15595363385636,1.3934966914920661,-123.10900000000001,22.543000000000006,90.609,112.609,0.09515646392663588,1,fish4_plane1_1
24,194.879,64.672,4.869357821563289,101.57681932901818,1.3693578215632893,-100.328,15.87899999999999,93.966,140.345,0.0942302324083285,24,fish3p2_24
8,188.705,57.731,4.940157404291458,104.98035714361045,1.4401574042914582,-102.269,23.705000000000013,92.795,128.179,0.09331657564871162,8,fish7p2_8
153,98.955,229.295,2.4648818475456493,102.66961113201899,1.0351181524543507,64.29499999999999,-80.045,94.205,143.409,0.09304723351390633,153,fish3p2_153
6,165.196,54.283,4.714242984711596,105.71718169247607,1.2142429847115963,-105.717,0.19599999999999795,92.13,121.826,0.09288740362602957,6,fish7p2_6
0,186.657,23.559,4.8698036970469465,138.14909384429563,1.3698036970469465,-136.441,21.65700000000001,92.98,131.765,0.08992547272465991,0,fish7p2_0
12,196.241,39.759,5.06018567039645,115.13457413826657,1.56018567039645,-108.241,39.241000000000014,90.037,108.556,0.08885606418554774,12,fish4_plane1_12
10,178.816,35.763,4.760881220889156,99.35379220241167,1.2608812208891562,-99.237,4.8160000000000025,91.474,126.526,0.08761090067233936,10,fish5p1_10
25,195.581,68.797,5.035914739202111,96.19347571431236,1.535914739202111,-91.203,30.58099999999999,92.514,128.514,0.08690709334185974,25,fish7p2_25
5,188.5,49.75,4.794632546446023,115.64087728826688,1.2946325464460227,-115.25,9.5,93.321,138.679,0.08615176955100769,5,fish3p2_5
111,89.45,235.383,2.228876740169165,110.44813800603431,1.2711232598308349,87.38300000000001,-67.55,90.483,114.8,0.08377659106968993,111,fish4_plane1_111
33,183.893,51.321,4.830068329793223,84.26177359870846,1.3300683297932228,-83.679,9.893,91.107,124.393,0.08354553594716757,33,fish5p1_33
42,183.147,77.598,4.759800849762731,87.5003269308178,1.2598008497627307,-87.402,4.146999999999991,96.373,174.216,0.08347321687914826,42,fish3p2_42
10,183.429,53.214,4.751988614273261,111.87370485060374,1.2519886142732606,-111.786,4.429000000000002,92.571,132.107,0.08344308905410319,10,fish3p2_10
24,189.286,69.214,4.9737768770036,93.9782293512705,1.4737768770036004,-90.786,24.286,91.095,115.048,0.0823609025038376,24,fish7p2_24
9,205.227,52.47,4.941368068385068,115.5459061542208,1.441368068385068,-112.53,26.227000000000004,92.909,136.848,0.08182968770960478,9,fish3p2_9
123,195.0,54.0,4.9881948789732125,110.16351483136329,1.4881948789732125,-106.0,30.0,89.5,97.194,0.08178844056706698,123,fish7p2_123
27,199.5,67.5,4.919626742106082,99.6318222256323,1.4196267421060824,-97.5,20.5,93.686,147.457,0.07946525905100701,27,fish3p2_27
3,184.419,33.581,4.947590488795689,117.65844262950279,1.4475904887956892,-114.419,27.41900000000001,91.135,124.324,0.07871769267679087,3,fish4_plane1_3
27,203.1,71.675,5.119635470026887,96.19207672672422,1.6196354700268873,-88.325,38.099999999999994,91.025,115.75,0.07839650852663091,27,fish7p2_27
7,199.409,34.409,5.069710747035279,121.24948891438677,1.5697107470352787,-113.59100000000001,42.40899999999999,89.864,110.955,0.07336976866062778,7,fish4_plane1_7
14,194.635,55.5,4.854215714647852,110.61059273415002,1.354215714647852,-109.5,15.634999999999991,93.324,149.595,0.07162706834003024,14,fish3p2_14
1,168.31,41.452,4.6260788662202845,124.00961415954814,1.1260788662202845,-123.548,-10.689999999999998,90.857,117.905,0.07038370047933998,1,fish3p2_1
2,188.474,28.449,4.969816036910779,123.62465076593745,1.4698160369107791,-119.551,31.47399999999999,90.077,115.513,0.06866419146785784,2,fish4_plane1_2
2,194.81,46.052,4.968265025561387,117.78277804500964,1.4682650255613874,-113.94800000000001,29.810000000000002,90.31,110.759,0.06759427622737005,2,fish7p2_2
20,190.392,60.797,4.821281594801408,104.82386595141395,1.321281594801408,-104.203,11.391999999999996,92.162,138.27,0.06633988556273934,20,fish3p2_20
29,204.9,70.4,4.979624665094263,98.0814457479089,1.4796246650942626,-94.6,25.900000000000006,92.55,144.3,0.06573892256467163,29,fish3p2_29
18,212.243,58.929,5.016096559915062,111.15823896589941,1.516096559915062,-106.071,33.242999999999995,92.229,140.171,0.06517431219769844,18,fish3p2_18
163,209.0,65.0,5.003845774862556,104.4030650891055,1.5038457748625564,-100.0,30.0,91.083,127.222,0.0593277515952268,163,fish3p2_163
0,180.537,9.5,4.880722997689615,140.48573012587434,1.380722997689615,-138.5,23.537000000000006,89.148,106.296,0.055925546448087504,0,fish4_plane1_0
1,185.242,33.887,4.871538399083251,127.72715973120204,1.371538399083251,-126.113,20.24199999999999,89.903,109.613,0.05478081368217084,1,fish7p2_1
11,200.348,54.712,4.90359035560881,112.33512383934064,1.4035903556088103,-110.288,21.348000000000013,91.182,136.758,0.0498475652617499,11,fish3p2_11
28,220.464,71.7,5.273236899265723,104.2743750688538,1.773236899265723,-88.3,55.464,89.709,108.564,0.04915322598517021,28,fish7p2_28
6,193.308,49.808,4.835966067659349,116.077197278363,1.3359660676593492,-115.19200000000001,14.307999999999993,91.808,149.808,0.049018061610088835,6,fish3p2_6
26,201.929,52.729,5.153052668613103,105.33365313137108,1.6530526686131033,-95.271,44.929,89.629,119.171,0.04771102533458597,26,fish4_plane1_26
9,203.915,58.028,5.076954629543549,109.1451602637515,1.5769546295435486,-101.97200000000001,38.91499999999999,90.17,118.962,0.04704119850187286,9,fish7p2_9
16,206.145,58.242,4.961379273836441,110.15498894285271,1.4613792738364406,-106.75800000000001,27.14500000000001,90.548,130.065,0.04345352025244425,16,fish3p2_16
12,217.23,54.77,5.046228287734458,116.67127238527912,1.5462282877344578,-110.22999999999999,38.22999999999999,91.162,144.243,0.04299775754993125,12,fish3p2_12
0,206.21,33.048,4.915749795473914,134.72829845284917,1.4157497954739142,-131.952,27.210000000000008,90.258,126.613,0.040138914651991826,0,fish3p2_0
7,211.363,51.794,4.990839134974127,117.74108121212409,1.4908391349741272,-113.206,32.363,90.804,143.863,0.03720167053889377,7,fish3p2_7
4,220.031,49.812,5.054584441090532,122.27762798239095,1.5545844410905323,-115.188,41.031000000000006,90.125,134.125,0.030839149488719304,4,fish3p2_4
2,230.31,44.571,5.115157257047821,130.904011172309,1.6151572570478212,-120.429,51.31,89.452,130.429,0.017945009998615837,2,fish3p2_2
0,198.45,6.25,4.900057220589124,131.0510015223081,1.4000572205891242,-128.75,24.44999999999999,71.0,109.15,0.0,0,fish5p1_0
